iso_code,country,year,biofuel_elec_per_capita,biofuel_consumption,biofuel_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_consumption,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
AUS,Australia,2019,138.872,15.484,614.357,495.309,5634.957,19652.769,3652.209,144911.692,253.679,3.5,142.018,199.279,51.638,15.538,0,5.623,54.4,14.218,21.143,0,70644.033,1627.912,64591.979,7906.958,537.403,2048.902,21322.988,1534.642,60891.251,35.395,616.516,1404.387,0,0,0,595.2,223.099,23616.222,239.458,9501.164,10065.425,25203000,1780.442,2158.467,152.53,6052.054,44.45,564.139,1763.675,48.347,838.9,1918.297
AUT,Austria,1959,0,0,0,0,0,0,25.071,3562.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.534,1781.135,0,0,0,0,0,0,0,0,0,28.587,4062.322,0,7037000,0,0,0,0,0,0,0,0,0,0
AUT,Austria,1969,0,0,0,51.936,0,6944.303,0,0,0,0,0,0,0,0,0,0,0,0,0,2.322,29272.712,172.492,23063.469,0,23.329,0,3119.291,0,0,46.439,0,6209.243,0,0,0,97.226,0,12999.876,0,0,0,7479000,218.931,0,46.439,6209.243,0,0,0,0,0,0
AUT,Austria,1979,0,0,0,41.686,0,5472.059,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349,41635.883,239.135,31390.841,0,50.04,0,6568.707,0,0,78.047,0,10245.042,0,0,0,147.409,0,19350.076,0,0,0,7618000,317.182,0,78.047,10245.042,0,0,0,0,0,0
AUT,Austria,1989,0,0,0,43.228,0,5623.532,0,0,50.174,0,0,0,0,35.082,0,0,36.187,0,0,1.832,42178.932,223.71,29102.414,0,56.26,0,7318.832,0,0,97.451,4563.865,12677.413,0,0,0,124.222,0,16160.05,0,0,6527.124,7687000,324.229,4707.543,100.519,13076.518,0,0,0,0,0,0
AUT,Austria,1999,0,0.184,22.796,37.57,0,4666.494,0,0,60.369,0,0,0,0,40.699,0,0,42.349,0.002,0.051,1.406,47511.002,264.691,32876.816,0,81.928,0,10176.089,0,0,113.053,5055.163,14042.132,0,0,0,145.194,0,18034.233,0,0,7498.323,8051000,382.511,5260.096,117.82,14634.186,0.006,0.248,0.69,0.142,6.335,17.596
AUT,Austria,2009,510.746,6.143,733.619,33.391,448.885,3987.915,0,0,66.298,4.276,3.759,19.121,12.343,40.896,0,3.02,47.177,0.049,1.954,1.183,47491.043,267.732,31975.679,2283.629,88.319,1474.114,10548.096,0,0,107.29,4884.307,12813.779,0,0,0,146.022,360.63,17439.668,0,0,7918.078,8373000,397.643,5634.449,129.91,15515.364,0.128,5.842,15.326,5.126,233.374,612.247
AUT,Austria,2019,506.569,5.939,663.158,34.956,182.375,3903.517,0,0,71.626,4.536,1.633,16.498,11.618,41.638,0,3.247,55.128,1.353,7.6,0,46523.958,276.211,30844.347,1842.32,89.004,1297.357,9939.082,0,0,100.861,4649.723,11263.087,0,0,0,152.251,362.588,17001.748,0,0,7998.409,8955000,416.622,6156.089,140.411,15679.611,3.347,151.056,373.735,18.412,848.714,2056.042
AZE,Azerbaijan,1989,0,0,0,1.07,0,150.128,0,0,23.3,0,0,0,0,0.698,0,0,0.698,0,0,3.347,35033.423,247.744,34761.271,0,150.972,0,21183.152,108.217,15184.075,1.94,97.975,272.152,0,0,0,95.701,0,13427.991,152.802,21439.925,3269.258,7127000,249.683,97.975,1.94,272.152,0,0,0,0,0,0
AZE,Azerbaijan,1999,0,0,0,0,0,0,0,0,18.176,0,0,0,0,1.506,0,0,1.506,0,0,6.533,15611.963,121.555,15092.552,0,54.567,0,6775.101,54.567,6775.101,4.183,186.988,519.411,0,0,0,66.989,0,8317.45,160.826,19968.417,2256.767,8054000,125.739,186.988,4.183,519.411,0,0,0,0,0,0
AZE,Azerbaijan,2009,0,0,0,0.043,0,4.818,0,0,17.85,0,0,15.565,4.846,2.285,0,10.719,2.285,0,0,1.381,14784.414,125.875,14105.178,1744.119,85.682,543.004,9601.247,159.134,17832.185,6.056,256.051,678.619,0,0,0,40.15,1201.115,4499.112,590.618,66183.126,2000.17,8924000,131.936,256.051,6.062,679.236,0,0,0,0.006,0,0.617
AZE,Azerbaijan,2019,15.459,0,0,0.014,0,1.426,0,0,24.596,0.155,0,22.712,11.332,1.549,0,11.38,1.884,0.044,0.135,0,18127.566,177.629,17678.026,2260.378,117.892,1127.83,11732.927,243.182,24202.073,3.874,154.195,385.578,0,0,0,59.722,1132.549,5943.673,442.665,44055.031,2447.847,10048000,182.146,187.468,4.517,449.54,0.108,4.379,10.794,0.333,13.436,33.182
BHS,Bahamas,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44843.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252000,11.301,0,0,0,0,0,0,0,0,0
BHS,Bahamas,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47216.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294000,13.882,0,0,0,0,0,0,0,0,0
BHS,Bahamas,2009,0,0,0,0,0,0,0,0,1.945,0,0,1.945,0,0,0,1.945,0,0,0,0,36402.04,0,0,5557.143,0,0,0,0,0,0,0,0,0,0,0,0,5557.143,0,0,0,5557.143,350000,12.741,0,0,0,0,0,0,0,0,0
BHS,Bahamas,2019,0,0,0,0,0,0,0,0,1.911,0,0,1.907,0,0,0,1.907,0.003,0.003,0,0,0,0,0,4903.171,0,0,0,0,0,0,0,0,0,0,0,0,4903.171,0,0,0,4912.15,389000,0,8.979,0,0,0,8.979,0,0,0,0
BHR,Bahrain,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.191,166820.261,0,157000,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206000,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.133,87852.344,0,0,0,0,0,0,0,0,0,0,0,0,343000,0,0,0,0,0,0,0,0,0,0
BHR,Bahrain,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.559,142768.787,0,0,0,0,0,0,58.022,120628.101,0,0,0,0,0,0,0,0,0,0,0,0,481000,68.672,0,0,0,0,0,0,0,0,0
BHR,Bahrain,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.113,166112.216,0,0,0,0,0,0,90.761,142481.307,0,0,0,0,0,0,0,0,0,0,0,0,637000,105.813,0,0,0,0,0,0,0,0,0
BHR,Bahrain,2009,0,0,0,0,0,0,0,0,21.209,0,0,21.207,21.181,0,0,0.026,0.002,0,0.002,3.903,143756.69,0,0,17896.203,0,17874.578,0,121.335,102392.524,0,0,0,0,0,0,0,21.625,0,0,0,17897.89,1185000,170.352,1.688,0,0,0,0,0,0,1.688,0
BHR,Bahrain,2019,0,0,0,0,0,0,0,0,28.115,0,0,28.106,28.079,0,0,0.027,0.009,0.008,0.001,0,0,0,0,17127.361,0,17110.87,0,168.995,102983.102,0,0,0,0,0,0,0,16.492,0,0,0,17132.998,1641000,0,5.637,0,0,0,5.027,0,0,0.609,0
BGD,Bangladesh,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46701000,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62680000,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,1979,0,0,0,1.081,0,13.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,417.408,30.731,396.377,0,12.537,0,161.709,12.537,161.709,1.631,0,21.032,0,0,0,17.112,0,220.722,0,0,0,77529000,32.361,0,1.631,21.032,0,0,0,0,0,0
BGD,Bangladesh,1989,0,0,0,1.453,0,14.432,0,0,7.115,0,0,0,0,0.92,0,0,0.92,0,0,0.479,689.701,66.894,664.322,0,42.499,0,422.054,42.499,422.054,2.556,9.137,25.379,0,0,0,22.942,0,227.836,0,0,70.659,100695000,69.449,9.137,2.556,25.379,0,0,0,0,0,0
BGD,Bangladesh,1999,0,0,0,0.535,0,4.272,0,0,14.45,0,0,0,0,0.833,0,0,0.833,0,0,0.705,1013.15,124.522,994.666,0,83.804,0,669.412,83.804,669.412,2.314,6.654,18.483,0,0,0,40.184,0,320.983,0,0,115.425,125190000,126.836,6.654,2.314,18.483,0,0,0,0,0,0
BGD,Bangladesh,2009,0.007,0,0,13.615,5.652,93.3,0,0,35.071,0.001,0.825,34.6,26.917,0.438,0,6.859,0.471,0.03,0.002,0.75,1676.133,243.414,1668.076,237.108,187.468,184.455,1284.684,187.468,1284.684,1.094,3.002,7.497,0,0,0,42.332,47.001,290.091,0,0,240.336,145924992,244.59,3.228,1.176,8.058,0.066,0.206,0.451,0.013,0.014,0.092
BGD,Bangladesh,2019,0.018,0,0,40.092,10.396,245.892,0,0,79.781,0.003,1.695,78.532,59.444,0.82,0,17.393,1.249,0.42,0.006,0,2995.38,485.273,2976.296,481.653,343.56,364.584,2107.135,287.06,1760.61,2.038,5.029,12.5,0,0,0,101.621,106.673,623.269,0,0,489.314,163046000,488.385,7.66,3.111,19.083,1.042,2.576,6.388,0.013,0.037,0.077
BRB,Barbados,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19991.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,5.198,0,0,0,0,0,0,0,0,0
BRB,Barbados,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,24017.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000,6.485,0,0,0,0,0,0,0,0,0
BRB,Barbados,2009,0,0,0,0,0,0,0,0,1.023,0,0,1.023,0,0,0,1.023,0,0,0,1.704,27250.16,0,0,3640.569,0,0,0,0,0,0,0,0,0,0,0,0,3640.569,0,0,0,3640.569,281000,7.657,0,0,0,0,0,0,0,0,0
BRB,Barbados,2019,0,0,0,0,0,0,0,0,1.015,0,0,0.975,0,0,0,0.975,0.04,0.04,0,0,0,0,0,3396.051,0,0,0,0,0,0,0,0,0,0,0,0,3396.051,0,0,0,3535.424,287000,0,139.373,0,0,0,139.373,0,0,0,0
BLR,Belarus,1989,0,0,0,28.092,0,2774.821,0,0,38.489,0,0,0,0,0.02,0,0,0.02,0,0,3.409,45797.851,463.602,45792.363,0,121.382,0,11989.573,0,0,0.056,1.976,5.488,0,0,0,314.127,0,31027.969,0,0,3801.758,10124000,463.657,1.976,0.056,5.488,0,0,0,0,0,0
BLR,Belarus,1999,0,0,0,11.656,0,1174.573,0,0,26.516,0,0,0,0,0.019,0,0,0.019,0,0,3.155,25043.4,248.478,25038.082,0,143.212,0,14430.874,0,0,0.053,1.915,5.318,0,0,0,93.609,0,9432.634,0,0,2671.906,9924000,248.531,1.915,0.053,5.318,0,0,0,0,0,0
BLR,Belarus,2009,6.361,0,0,7.177,0,760.817,0,0,28.482,0.06,0,28.377,28.377,0.044,0,0,0.105,0,0.001,2.021,30213.447,284.489,30158.907,3008.239,169.32,3008.239,17949.745,0,0,0.118,4.664,12.515,0,0,0,107.992,0,11448.345,0,0,3019.37,9433000,285.003,11.131,0.278,29.48,0,0,0,0.003,0.106,0.278
BLR,Belarus,2019,35.548,0,0,10.968,0,1160.426,0,0,37.716,0.336,0,36.676,36.676,0.345,0,0,1.04,0.181,0.178,0,31081.284,291.915,30883.951,3880.235,192.635,3880.235,20380.342,0,0,0.802,36.449,84.881,0,0,0,88.312,0,9343.183,0,0,3990.214,9452000,293.78,109.979,1.644,173.958,0.297,19.149,31.374,0.263,18.832,27.86
BEL,Belgium,1959,0,0,0,0,0,0,169.517,18607.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,183.264,0,0,0,0,0,0,0,0,0,0,0,0,9110000,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,1969,0,0,0,200.691,0,20905.262,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597,53201.325,510.033,53128.408,0,25.335,0,2639.065,0,0,0.639,0,66.551,0.061,0,6.366,284.007,0,29584.082,0,0,0,9600000,510.733,0,0.639,66.551,0,0,0,0,0,0
BEL,Belgium,1979,0,0,0,120.935,0,12272.723,0,0,0,0,0,0,0,0,0,0,0,0,0,2.853,59921.808,557.258,56551.488,0,108.305,0,10991.002,0,0,0.65,0,65.963,31.686,0,3215.561,328.018,0,33287.762,0,0,0,9854000,590.469,0,1.525,154.76,0,0,0,0,0,0
BEL,Belgium,1989,0,0,0,112.535,0,11276.013,0,0,67.547,0,0,0,0,0.305,41.217,0,0.503,0,0.007,2.574,59316.001,476.085,47703.879,0,93.244,0,9343.119,0,0,0.847,30.561,84.892,114.492,4129.96,11472.12,270.306,0,27084.746,0,0,6768.236,9980000,591.974,50.401,1.397,140.002,0,0,0,0.019,0.701,1.948
BEL,Belgium,1999,0,0,0,80.152,0,7815.871,0,0,84.514,0,0,0,0,0.341,49.017,0,0.85,0,0.013,2.298,71721.579,596.985,58214.066,0,154.46,0,15061.957,0,0,0.947,33.252,92.367,136.158,4779.815,13277.274,362.373,0,35336.237,0,0,8241.248,10255000,735.505,82.886,2.361,230.24,0,0,0,0.036,1.268,3.521
BEL,Belgium,2009,363.688,1.538,141.575,34.345,476.796,3162.537,0,0,89.722,3.95,5.178,37.06,29.31,0.328,47.222,2.572,5.44,0.166,0.996,1.823,67471.579,593.05,54608.643,3412.556,175.741,2698.895,16182.394,0,0,0.86,30.203,79.235,123.885,4348.25,11407.456,382.964,236.866,35263.713,0,0,8261.696,10860000,732.741,500.889,15.807,1455.479,0.435,15.286,40.101,2.613,91.713,240.605
BEL,Belgium,2019,452.148,5.467,473.793,35.422,7.912,3069.795,0,0,90.303,5.217,0.091,29.122,25.158,0.306,42.417,3.873,18.765,3.879,9.362,0,65302.717,592.903,51382.511,2523.803,173.835,2180.285,15065.009,0,0,0.734,26.523,63.601,108.352,3675.946,9390.051,383.645,335.606,33247.707,0,0,7825.933,11539000,753.528,1626.184,52.273,4530.155,9.773,336.19,846.932,23.604,811.324,2045.576
BLZ,Belize,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5896.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183000,1.079,0,0,0,0,0,0,0,0,0
BLZ,Belize,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9384.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239000,2.243,0,0,0,0,0,0,0,0,0
BLZ,Belize,2009,47.619,0,0,0,0,0,0,0,0.222,0.015,0,0.019,0,0.188,0,0.019,0.203,0,0,0,8219.246,0,0,60.317,0,0,0,0,0,0,596.825,0,0,0,0,0,60.317,0,0,0,705.492,315000,2.589,645.175,0,0,0,0.635,0,0,0.095,0
BLZ,Belize,2019,363.326,0,0,0,0,0,0,0,0.454,0.142,0,0.016,0,0.295,0,0.016,0.438,0.001,0,0,0,0,0,41.88,0,0,0,0,0,0,756.462,0,0,0,0,0,41.88,0,0,0,1164.391,390000,0,1122.511,0,0,0,2.723,0,0,0,0
BEN,Benin,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,423.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,545.725,0,4820000,2.042,0,0,0,0,0,0,0,0,0
BEN,Benin,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,341.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658,98.679,0,6664000,2.278,0,0,0,0,0,0,0,0,0
BEN,Benin,2009,0.112,0,0,0,0,0,0,0,0.121,0.001,0,0.119,0.08,0.001,0,0.039,0.002,0,0,1.102,2011.664,0,0,13.346,0,8.934,0,0,0,0,0.112,0,0,0,0,0,4.412,0,0,0,13.57,8945000,17.994,0.224,0,0,0,0,0,0,0,0
BEN,Benin,2019,0.008,0,0,0,0,0,0,0,0.15,0,0,0.145,0.097,0,0,0.048,0.005,0.005,0,0,0,0,0,12.32,0,8.247,0,0,0,0,0,0,0,0,0,0,4.073,0,0,0,12.752,11801000,0,0.432,0,0,0,0.424,0,0,0,0
BMU,Bermuda,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63082.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000,3.848,0,0,0,0,0,0,0,0,0
BMU,Bermuda,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33990.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000,2.209,0,0,0,0,0,0,0,0,0
BMU,Bermuda,2009,0,0,0,0,0,0,0,0,0.694,0,0,0.694,0,0,0,0.694,0,0,0,0,41947.983,0,0,10510.909,0,0,0,0,0,0,0,0,0,0,0,0,10510.909,0,0,0,10510.909,66000,2.769,0,0,0,0,0,0,0,0,0
BMU,Bermuda,2019,0,0,0,0,0,0,0,0,0.591,0,0,0.591,0,0,0,0.591,0,0,0,0,0,0,0,9386.243,0,0,0,0,0,0,0,0,0,0,0,0,9386.243,0,0,0,9386.243,63000,0,0,0,0,0,0,0,0,0,0
BTN,Bhutan,1989,0,0,0,0,0,0,0.01,18.656,0,0,0,0,0,0,0,0,0,0,0,0,8806.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522000,4.597,0,0,0,0,0,0,0,0,0
BTN,Bhutan,1999,0,0,0,0,0,0,0.243,420.91,0,0,0,0,0,0,0,0,0,0,0,0,10323.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578000,5.967,0,0,0,0,0,0,0,0,0
BTN,Bhutan,2009,0,0,0,0,0,0,0.393,579.587,6.929,0,0,0.001,0,6.928,0,0.001,6.928,0,0,0,31444.109,0,0,1.475,0,0,0,0,0,0,10218.289,0,0,0,0,0,1.475,0,0,0,10219.764,678000,21.319,10218.289,0,0,0,0,0,0,0,0
BTN,Bhutan,2019,0,0,0,0,0,0,0,0,6.61,0,0,0,0,6.608,0,0,6.61,0.001,0.001,0,0,0,0,0.061,0,0,0,0,0,0,8660.987,0,0,0,0,0,0.061,0,0,0,8663.67,763000,0,8663.609,0,0,0,1.311,0,0,1.311,0
BOL,Bolivia,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,20.424,0,0,0,0,0,0,0,0,0,4.803,1339.056,0,3587000,0,0,0,0,0,0,0,0,0,0
BOL,Bolivia,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162,264.683,0,0,0,0,0,0,0,0,0,21.818,4971.041,0,4389000,0,0,0,0,0,0,0,0,0,0
BOL,Bolivia,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.818,3811.373,0,0,0,0,0,0,0,0,0,0,0,0,5462000,0,0,0,0,0,0,0,0,0,0
BOL,Bolivia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.924,3767.822,0,0,0,0,0,0,30.692,4566.522,0,0,0,0,0,0,0,0,0,0,0,0,6721000,25.324,0,0,0,0,0,0,0,0,0
BOL,Bolivia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,5000.679,0,0,0,0,0,0,21.784,2638.256,0,0,0,0,0,0,0,0,0,0,0,0,8257000,41.291,0,0,0,0,0,0,0,0,0
BOL,Bolivia,2009,12.038,0,0,0,0,0,0,0,5.903,0.119,0,3.509,3.509,2.273,0,0,2.394,0.002,0,1.535,6729.47,0,0,354.982,0,354.982,0,118.816,12019.822,0,229.944,0,0,0,0,0,0,0,0,0,597.167,9885000,66.521,242.185,0,0,0,0.202,0,0,0,0
BOL,Bolivia,2019,23.365,0,0,0,0,0,0,0,9.739,0.269,0,5.991,5.991,3.22,0,0,3.748,0.189,0.07,0,0,0,0,520.335,0,520.335,0,149.504,12985.63,0,279.725,0,0,0,0,0,0,0,0,0,845.921,11513000,0,325.586,0,0,0,16.416,0,0,6.08,0
BIH,Bosnia and Herzegovina,1999,0,0,0,0,0,0,28.802,7694.84,0,0,0,0,0,0,0,0,0,0,0,2.611,17201.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743000,64.387,0,0,0,0,0,0,0,0,0
BIH,Bosnia and Herzegovina,2009,0,0,0,0,2372.393,0,28.514,7632.118,15.04,0,8.863,8.863,0,6.177,0,0,6.177,0,0,2.268,20864.085,0,0,2372.393,0,0,0,0,0,0,1653.373,0,0,0,0,0,0,0,0,0,4025.766,3736000,77.948,1653.373,0,0,0,0,0,0,0,0
BIH,Bosnia and Herzegovina,2019,3.231,0,0,0,3022.181,0,0,0,16.291,0.011,9.976,9.976,0,6.02,0,0,6.315,0.03,0.254,0,0,0,0,3022.181,0,0,0,0,0,0,1823.747,0,0,0,0,0,0,0,0,0,4935.194,3301000,0,1913.013,0,0,0,9.088,0,0,76.946,0
BWA,Botswana,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494000,0,0,0,0,0,0,0,0,0,0
BWA,Botswana,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611000,0,0,0,0,0,0,0,0,0,0
BWA,Botswana,1979,0,0,0,0,0,0,2.89,3341.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865000,0,0,0,0,0,0,0,0,0,0
BWA,Botswana,1989,0,0,0,0,0,0,4.331,3481.49,0,0,0,0,0,0,0,0,0,0,0,1.105,6471.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244000,8.05,0,0,0,0,0,0,0,0,0
BWA,Botswana,1999,0,0,0,0,0,0,4.697,2917.259,0,0,0,0,0,0,0,0,0,0,0,0.699,6318.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610000,10.173,0,0,0,0,0,0,0,0,0
BWA,Botswana,2009,0,0,0,0,213.518,0,4.821,2468.46,0.417,0,0.417,0.417,0,0,0,0,0,0,0,0.706,7901.829,0,0,213.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.518,1953000,15.432,0,0,0,0,0,0,0,0,0
BWA,Botswana,2019,0,0,0,0,1312.355,0,0,0,3.029,0,3.024,3.024,0,0,0,0,0.005,0.005,0,0,0,0,0,1312.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.525,2304000,0,2.17,0,0,0,2.17,0,0,0,0
BRA,Brazil,1959,0,0,0,0,0,0,14.577,207.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.946,70.531,0,0,0,0,0,0,0,0,0,35.855,511.32,0,70123000,0,0,0,0,0,0,0,0,0,0
BRA,Brazil,1969,0,0,0,24.818,0,267.593,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377,4096.666,289.142,3117.538,0,0.756,0,8.151,0,0,90.811,0,979.128,0,0,0,263.568,0,2841.795,107.86,1162.95,0,92747000,379.954,0,90.811,979.128,0,0,0,0,0,0
BRA,Brazil,1979,0,0,0,62.929,0,533.846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.717,9072.152,726.766,6165.411,0,8.698,0,73.789,8.698,73.789,323.834,0,2747.193,0,0,0,655.139,0,5557.775,104.507,886.568,0,117878000,1069.407,0,328.767,2789.044,0,0,0,0,0,0
BRA,Brazil,1989,0,0,0,125.292,37.236,856.238,38.604,263.815,221.739,0,5.449,11.816,0.215,204.69,1.83,6.152,208.093,0,0,1.746,10345.449,855.031,5843.252,80.749,34.549,1.469,236.108,34.549,236.108,568.584,1398.844,3885.68,5.083,12.506,34.739,695.191,42.044,4750.907,373.558,2552.882,1515.356,146328000,1513.829,1422.101,578.037,3950.283,0,0,0,0,0,0
BRA,Brazil,1999,0,79.064,458.825,141.808,58.505,822.938,26.124,151.603,334.726,0,10.081,29.371,2.653,293,3.977,16.637,301.378,0,0.002,1.526,12748.907,1269.606,7367.763,170.447,77.881,15.395,451.955,76.525,444.091,813.89,1700.335,4723.156,11.047,23.079,64.109,1049.917,96.547,6092.869,690.822,4008.971,1942.48,172319008,2196.879,1748.954,916.226,5317.034,0,0,0,0.006,0.012,0.032
BRA,Brazil,2009,116.573,156.795,808.692,129.207,49.764,666.405,35.403,182.595,458.666,22.602,9.649,35.524,12.431,387.078,12.224,13.444,410.918,0,1.238,1.205,14296.021,1492.023,7695.322,183.218,206.686,64.112,1066.014,122.77,633.201,1025.741,1996.41,5290.407,33.992,63.047,175.319,1156.129,69.342,5962.902,1227.107,6328.98,2365.634,193887008,2771.813,2119.369,1245.798,6425.38,0,0.001,0,3.248,6.385,16.751
BRA,Brazil,2019,258.299,270.924,1283.697,182.244,117.42,863.51,34.243,162.249,615.353,54.514,24.782,89.076,56.701,393.898,15.224,7.593,511.053,6.655,55.986,0,16325.047,1854.374,8786.423,422.062,358.095,268.664,1696.732,258.184,1223.332,988.747,1866.373,4684.894,40.028,72.135,189.66,1314.036,35.978,6226.181,1750.73,8295.334,2915.675,211050000,3445.401,2421.478,1550.999,7348.965,13.774,31.533,65.266,138.255,265.274,655.083
VGB,British Virgin Islands,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11401.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0.194,0,0,0,0,0,0,0,0,0
VGB,British Virgin Islands,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12503.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0.25,0,0,0,0,0,0,0,0,0
VGB,British Virgin Islands,2009,0,0,0,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0.15,0,0,0,0,25794.158,0,0,5555.556,0,0,0,0,0,0,0,0,0,0,0,0,5555.556,0,0,0,5555.556,27000,0.696,0,0,0,0,0,0,0,0,0
